position	wl	slice	min.elapsed	expTcorr_bs_intden	exptime.sec	bs.intden	mean_bg_intden	mean_intden	rb_radius	threshold	area_threshold	cellarea_percent	total_area
A02c	1.00	9.00	1187.00	1129150963.66	0.50	564575481.83	495.57	885.55	50.00	MaxEntropy	50.00	43.72	1447680.00
A02c	1.00	10.00	1336.00	2455887752.98	0.50	1227943876.49	473.31	1321.53	50.00	MaxEntropy	50.00	99.95	1447680.00
A02c	1.00	11.00	1484.00	5212459832.98	0.50	2606229916.49	473.31	2273.59	50.00	MaxEntropy	50.00	100.00	1447680.00
A02c	1.00	12.00	1633.00	8225492346.27	0.50	4083348263.49	473.31	3293.93	50.00	MaxEntropy	50.00	100.00	1447680.00
A02c	1.00	13.00	1782.00	10589480451.25	0.39	4158605457.49	473.31	3345.91	50.00	MaxEntropy	50.00	100.00	1447680.00
A02c	1.00	14.00	1931.00	12553600583.77	0.36	4509228222.49	473.31	3588.11	50.00	MaxEntropy	50.00	100.00	1447680.00
A02c	1.00	15.00	2079.00	14029257990.11	0.30	4250402205.49	473.31	3409.32	50.00	MaxEntropy	50.00	100.00	1447680.00
A02c	1.00	16.00	2228.00	14982256306.76	0.30	4539129246.49	473.31	3608.76	50.00	MaxEntropy	50.00	100.00	1447680.00
A02d	1.00	1.00	0.00	1515430.55	0.50	757715.27	469.59	470.12	50.00	MaxEntropy	50.00	0.62	1447680.00
A02d	1.00	2.00	148.00	2892485.77	0.50	1446242.88	469.83	470.83	50.00	MaxEntropy	50.00	0.89	1447680.00
A02d	1.00	3.00	297.00	6743610.69	0.50	3371805.35	468.22	470.55	50.00	MaxEntropy	50.00	1.42	1447680.00
A02d	1.00	4.00	445.00	17406673.09	0.50	8703336.54	467.96	473.97	50.00	MaxEntropy	50.00	2.70	1447680.00
A02d	1.00	5.00	593.00	45438053.65	0.50	22719026.82	468.15	483.84	50.00	MaxEntropy	50.00	4.96	1447680.00
A02d	1.00	6.00	742.00	118298487.14	0.50	59149243.57	469.24	510.10	50.00	MaxEntropy	50.00	9.44	1447680.00
A02d	1.00	7.00	890.00	288091983.61	0.50	144045991.80	474.74	574.24	50.00	MaxEntropy	50.00	16.67	1447680.00
A02d	1.00	8.00	1038.00	625741449.59	0.50	312870724.80	480.73	696.85	50.00	MaxEntropy	50.00	27.09	1447680.00
A02d	1.00	9.00	1187.00	1254880422.67	0.50	627440211.34	491.42	924.83	50.00	MaxEntropy	50.00	41.11	1447680.00
A02d	1.00	10.00	1336.00	2661350607.19	0.50	1330675303.60	473.32	1392.50	50.00	MaxEntropy	50.00	99.85	1447680.00
A02d	1.00	11.00	1485.00	5537367107.19	0.50	2768683553.60	473.32	2385.82	50.00	MaxEntropy	50.00	100.00	1447680.00
A02d	1.00	12.00	1633.00	8529456238.87	0.46	3885499965.60	473.32	3157.27	50.00	MaxEntropy	50.00	100.00	1447680.00
A02d	1.00	13.00	1782.00	10742035254.77	0.36	3854908255.60	473.32	3136.14	50.00	MaxEntropy	50.00	100.00	1447680.00
A02d	1.00	14.00	1931.00	12594577310.90	0.33	4153767164.60	473.32	3342.58	50.00	MaxEntropy	50.00	100.00	1447680.00
A02d	1.00	15.00	2080.00	13744570946.88	0.31	4201935251.60	473.32	3375.85	50.00	MaxEntropy	50.00	100.00	1447680.00
A02d	1.00	16.00	2228.00	14514831550.59	0.29	4204482225.60	473.32	3377.61	50.00	MaxEntropy	50.00	100.00	1447680.00
A03a	1.00	1.00	0.00	1219588.76	0.50	609794.38	471.61	472.03	50.00	MaxEntropy	50.00	0.31	1447680.00
A03a	1.00	2.00	148.00	2028184.50	0.50	1014092.25	471.84	472.54	50.00	MaxEntropy	50.00	0.42	1447680.00
A03a	1.00	3.00	297.00	3244488.40	0.50	1622244.20	470.81	471.93	50.00	MaxEntropy	50.00	0.58	1447680.00
A03a	1.00	4.00	445.00	5728242.41	0.50	2864121.21	470.26	472.24	50.00	MaxEntropy	50.00	0.80	1447680.00
A03a	1.00	5.00	594.00	10130207.24	0.50	5065103.62	469.83	473.33	50.00	MaxEntropy	50.00	1.18	1447680.00
A03a	1.00	6.00	742.00	19128822.83	0.50	9564411.42	469.46	476.07	50.00	MaxEntropy	50.00	1.76	1447680.00
A03a	1.00	7.00	891.00	39270391.90	0.50	19635195.95	471.68	485.24	50.00	MaxEntropy	50.00	2.79	1447680.00
A03a	1.00	8.00	1039.00	84503079.92	0.50	42251539.96	472.10	501.29	50.00	MaxEntropy	50.00	4.48	1447680.00
A03a	1.00	9.00	1188.00	181800831.61	0.50	90900415.81	474.22	537.01	50.00	MaxEntropy	50.00	7.06	1447680.00
A03a	1.00	10.00	1337.00	366094993.17	0.50	183047496.59	478.44	604.88	50.00	MaxEntropy	50.00	10.79	1447680.00
A03a	1.00	11.00	1485.00	691719021.27	0.50	345859510.63	485.95	724.86	50.00	MaxEntropy	50.00	16.58	1447680.00
A03a	1.00	12.00	1633.00	1207809461.46	0.48	582638829.54	490.44	892.91	50.00	MaxEntropy	50.00	21.81	1447680.00
A03a	1.00	13.00	1783.00	1965287643.55	0.48	946431431.65	504.50	1158.26	50.00	MaxEntropy	50.00	29.98	1447680.00
A03a	1.00	14.00	1931.00	3076338201.58	0.47	1441273676.45	516.17	1511.75	50.00	MaxEntropy	50.00	44.98	1447680.00
A03a	1.00	15.00	2080.00	4606605753.65	0.47	2158208615.40	479.81	1970.61	50.00	MaxEntropy	50.00	99.52	1447680.00
A03a	1.00	16.00	2228.00	5509472811.87	0.45	2453616169.40	479.81	2174.67	50.00	MaxEntropy	50.00	100.00	1447680.00
A03b	1.00	1.00	0.00	1147483.23	0.50	573741.62	470.51	470.91	50.00	MaxEntropy	50.00	0.34	1447680.00
A03b	1.00	2.00	148.00	2058248.31	0.50	1029124.16	470.36	471.07	50.00	MaxEntropy	50.00	0.46	1447680.00
A03b	1.00	3.00	296.00	3046156.54	0.50	1523078.27	469.64	470.69	50.00	MaxEntropy	50.00	0.58	1447680.00
A03b	1.00	4.00	444.00	4855762.18	0.50	2427881.09	468.88	470.56	50.00	MaxEntropy	50.00	0.77	1447680.00
A03b	1.00	5.00	593.00	8137372.22	0.50	4068686.11	468.47	471.28	50.00	MaxEntropy	50.00	1.02	1447680.00
A03b	1.00	6.00	742.00	14874238.85	0.50	7437119.43	468.37	473.51	50.00	MaxEntropy	50.00	1.60	1447680.00
